Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
04.06.2004 0:00	1	11931	14	1	10.28
04.06.2004 0:00	1	14185	13	1	10.18
04.06.2004 0:00	1	33340	16	1	37.69
04.06.2004 0:00	1	33340	18	1	37.69
04.06.2004 0:00	1	33530	17	1	4.4
04.06.2004 0:00	1	43728	17	1	4.93
04.06.2004 0:00	1	45810	10	1	141.49
04.06.2004 0:00	1	66644	17	1	203.59
04.06.2004 0:00	1	79107	20	1	24.34
04.06.2004 0:00	1	82548	12	1	16.11
04.06.2004 0:00	2	2290	19	1	86.8
04.06.2004 0:00	2	10350	21	1	44.04
04.06.2004 0:00	2	28558	18	1	25.56
04.06.2004 0:00	2	28560	10	1	32.55
04.06.2004 0:00	2	32535	19	1	6.08
04.06.2004 0:00	2	33340	21	1	39.2
04.06.2004 0:00	2	36259	12	1	72.22
04.06.2004 0:00	2	43699	14	1	5.06
04.06.2004 0:00	2	83052	15	1	10.4
04.06.2004 0:00	2	83052	17	1	10.4
04.06.2004 0:00	2	83149	10	1	81.5
04.06.2004 0:00	2	83563	12	1	46.02
05.06.2004 0:00	1	1145	16	2	645.9
05.06.2004 0:00	1	1151	13	1	217.5
05.06.2004 0:00	1	2827	15	1	8.14
05.06.2004 0:00	1	21269	11	1	205.84
05.06.2004 0:00	1	27490	19	1	125.95
05.06.2004 0:00	1	28560	10	1	31.3
05.06.2004 0:00	1	31052	10	1	41.09
05.06.2004 0:00	1	32427	15	1	67.53
05.06.2004 0:00	1	32436	9	2	23.42
05.06.2004 0:00	1	40358	12	1	7.94
05.06.2004 0:00	1	65841	20	1	124.33
05.06.2004 0:00	1	70284	17	1	63.43
05.06.2004 0:00	1	71804	12	1	21.75
05.06.2004 0:00	1	71804	15	1	21.75
05.06.2004 0:00	1	79052	10	3	11.73
05.06.2004 0:00	2	10350	15	1	44.04
05.06.2004 0:00	2	15955	16	2	718.04
05.06.2004 0:00	2	24061	11	1	142.51
05.06.2004 0:00	2	27498	17	1	65.61
05.06.2004 0:00	2	28092	18	1	68.5
05.06.2004 0:00	2	79038	18	1	3.9
05.06.2004 0:00	2	83215	19	1	244.95
05.06.2004 0:00	2	83563	12	1	45.5
06.06.2004 0:00	1	2827	18	1	8.14
06.06.2004 0:00	1	24910	18	4	114.4
06.06.2004 0:00	1	28560	20	1	31.3
06.06.2004 0:00	1	31052	14	1	41.09
06.06.2004 0:00	1	32427	14	1	67.53
06.06.2004 0:00	1	32435	11	2	19.82
06.06.2004 0:00	1	33530	15	1	4.4
06.06.2004 0:00	1	57922	16	1	184.53
06.06.2004 0:00	1	57923	16	1	188.89
06.06.2004 0:00	1	65840	12	1	69.54
06.06.2004 0:00	1	71804	13	2	43.5
06.06.2004 0:00	1	82548	15	3	48.33
06.06.2004 0:00	1	82548	18	1	16.11
06.06.2004 0:00	2	31051	20	1	40.61
06.06.2004 0:00	2	33340	21	1	39.2
06.06.2004 0:00	2	33534	17	2	8.8
06.06.2004 0:00	2	43699	20	2	10.12
06.06.2004 0:00	2	73817	14	1	4.17
06.06.2004 0:00	2	83480	15	8	56.8
06.06.2004 0:00	2	84522	17	1	79.0
07.06.2004 0:00	1	12007	19	1	62.7
07.06.2004 0:00	1	14185	9	1	10.18
07.06.2004 0:00	1	21269	20	1	205.84
07.06.2004 0:00	1	31052	9	1	41.09
07.06.2004 0:00	1	31052	12	1	41.09
07.06.2004 0:00	1	40358	19	1	7.94
07.06.2004 0:00	1	66644	20	1	214.64
07.06.2004 0:00	1	69350	9	1	253.69
07.06.2004 0:00	1	82545	20	1	132.23
07.06.2004 0:00	1	82628	13	3	20.58
07.06.2004 0:00	2	828	20	1	46.41
07.06.2004 0:00	2	10258	19	1	12.01
07.06.2004 0:00	2	21270	20	1	184.61
07.06.2004 0:00	2	27498	19	1	65.61
07.06.2004 0:00	2	31052	17	1	42.73
07.06.2004 0:00	2	32270	20	1	40.47
07.06.2004 0:00	2	32427	13	1	63.92
07.06.2004 0:00	2	32435	20	1	10.52
07.06.2004 0:00	2	33513	18	2	12.88
07.06.2004 0:00	2	33534	18	1	4.4
08.06.2004 0:00	1	828	14	2	89.26
08.06.2004 0:00	1	28092	15	2	138.06
08.06.2004 0:00	1	31052	14	1	41.09
08.06.2004 0:00	1	43728	11	2	9.86
08.06.2004 0:00	1	70284	20	1	63.43
08.06.2004 0:00	1	71804	20	1	21.75
08.06.2004 0:00	1	82545	18	1	132.23
08.06.2004 0:00	1	82628	16	2	13.72
08.06.2004 0:00	1	83983	17	1	40.33
08.06.2004 0:00	2	32535	19	2	12.16
08.06.2004 0:00	2	41527	19	1	228.68
08.06.2004 0:00	2	71804	18	1	22.62
08.06.2004 0:00	2	75406	18	1	138.18
09.06.2004 0:00	1	828	11	5	223.15
09.06.2004 0:00	1	11846	15	2	4.92
09.06.2004 0:00	1	11931	17	1	10.28
09.06.2004 0:00	1	24909	13	1	28.5
09.06.2004 0:00	1	33338	13	1	36.49
09.06.2004 0:00	1	34687	18	1	36.78
09.06.2004 0:00	1	43728	10	2	9.86
09.06.2004 0:00	1	52458	15	1	48.04
09.06.2004 0:00	1	57168	19	1	131.98
09.06.2004 0:00	1	58592	10	1	88.96
09.06.2004 0:00	1	62773	20	1	35.74
09.06.2004 0:00	1	71804	19	1	21.75
09.06.2004 0:00	1	78981	16	1	44.96
09.06.2004 0:00	1	78983	19	1	117.31
09.06.2004 0:00	1	82548	11	3	48.33
09.06.2004 0:00	1	82548	16	2	32.22
09.06.2004 0:00	2	11834	18	2	22.46
09.06.2004 0:00	2	32535	19	2	12.16
09.06.2004 0:00	2	32535	20	1	6.08
09.06.2004 0:00	2	33068	16	1	57.49
09.06.2004 0:00	2	33338	11	1	37.95
09.06.2004 0:00	2	83052	20	1	10.4
10.06.2004 0:00	1	487	17	1	2.24
10.06.2004 0:00	1	1151	9	1	217.5
10.06.2004 0:00	1	1151	10	1	217.5
10.06.2004 0:00	1	11931	18	1	10.28
10.06.2004 0:00	1	14185	9	1	10.18
10.06.2004 0:00	1	28558	17	2	49.16
10.06.2004 0:00	1	31052	17	1	41.09
10.06.2004 0:00	1	31052	19	1	41.09
10.06.2004 0:00	1	33338	20	1	36.49
10.06.2004 0:00	1	33530	17	2	8.8
10.06.2004 0:00	1	43728	20	2	9.86
10.06.2004 0:00	1	58592	10	1	88.96
10.06.2004 0:00	1	62773	14	1	35.74
10.06.2004 0:00	1	71804	19	1	21.75
10.06.2004 0:00	1	73820	20	1	10.73
10.06.2004 0:00	1	82545	13	1	132.23
10.06.2004 0:00	1	82548	13	1	16.11
10.06.2004 0:00	1	83052	11	2	19.68
10.06.2004 0:00	2	31051	19	1	37.9
10.06.2004 0:00	2	32535	20	3	18.24
10.06.2004 0:00	2	32547	18	3	19.74
10.06.2004 0:00	2	79038	13	1	3.9
11.06.2004 0:00	1	1148	10	1	411.0
11.06.2004 0:00	1	2290	11	1	87.59
11.06.2004 0:00	1	10650	12	2	31.36
11.06.2004 0:00	1	11824	11	1	15.54
11.06.2004 0:00	1	11931	11	1	10.28
11.06.2004 0:00	1	27498	12	1	69.03
11.06.2004 0:00	1	33068	12	2	114.96
11.06.2004 0:00	1	33338	19	1	36.49
11.06.2004 0:00	1	51407	15	1	78.63
11.06.2004 0:00	1	51407	17	1	89.93
11.06.2004 0:00	1	73820	15	1	10.73
11.06.2004 0:00	1	79017	11	2	11.28
11.06.2004 0:00	1	79052	11	4	15.64
11.06.2004 0:00	1	82154	20	1	25.14
11.06.2004 0:00	1	82548	10	1	16.11
11.06.2004 0:00	1	82548	18	2	32.22
11.06.2004 0:00	1	83052	19	1	9.84
11.06.2004 0:00	2	11834	11	3	34.62
11.06.2004 0:00	2	32435	13	1	9.91
11.06.2004 0:00	2	33340	13	1	39.2
11.06.2004 0:00	2	62773	18	1	37.17
11.06.2004 0:00	2	82616	11	1	102.82
12.06.2004 0:00	1	828	13	1	44.63
12.06.2004 0:00	1	10258	13	1	13.06
12.06.2004 0:00	1	12742	16	1	30.71
12.06.2004 0:00	1	24909	18	1	28.5
12.06.2004 0:00	1	28558	11	1	24.58
12.06.2004 0:00	1	32560	13	2	11.7
12.06.2004 0:00	1	33448	12	1	4.86
12.06.2004 0:00	1	33530	12	1	4.4
12.06.2004 0:00	1	71804	18	2	43.5
12.06.2004 0:00	1	79107	17	1	22.28
12.06.2004 0:00	1	82235	14	1	626.21
12.06.2004 0:00	1	82545	9	1	132.23
12.06.2004 0:00	1	83215	18	1	241.18
12.06.2004 0:00	2	11829	12	2	4.6
12.06.2004 0:00	2	79038	14	1	3.9
12.06.2004 0:00	2	82545	16	1	137.51
12.06.2004 0:00	2	83052	12	1	10.4
12.06.2004 0:00	2	83052	20	1	10.4
12.06.2004 0:00	2	83215	10	1	250.82
12.06.2004 0:00	2	83480	13	4	28.4
13.06.2004 0:00	1	10258	15	1	13.06
13.06.2004 0:00	1	24910	12	4	114.72
13.06.2004 0:00	1	31052	19	1	41.09
13.06.2004 0:00	1	51001	19	1	135.44
13.06.2004 0:00	2	828	10	1	46.41
13.06.2004 0:00	2	21270	20	1	107.39
13.06.2004 0:00	2	27498	16	1	66.5
13.06.2004 0:00	2	32547	19	1	6.58
13.06.2004 0:00	2	82545	14	1	137.51
14.06.2004 0:00	1	487	16	2	4.48
14.06.2004 0:00	1	10258	11	1	13.06
14.06.2004 0:00	1	10258	13	1	13.06
14.06.2004 0:00	1	10650	11	1	15.68
14.06.2004 0:00	1	15955	9	2	706.92
14.06.2004 0:00	1	31052	19	1	41.09
14.06.2004 0:00	1	32427	18	1	67.53
14.06.2004 0:00	1	32547	20	1	6.33
14.06.2004 0:00	1	32560	20	1	5.85
14.06.2004 0:00	1	41528	18	2	226.1
14.06.2004 0:00	1	62773	11	1	35.8
14.06.2004 0:00	1	65840	13	1	69.85
14.06.2004 0:00	1	71804	17	1	21.75
14.06.2004 0:00	1	71804	20	1	21.75
14.06.2004 0:00	1	73820	11	1	10.73
14.06.2004 0:00	1	82154	11	1	23.99
14.06.2004 0:00	2	31050	19	1	40.69
14.06.2004 0:00	2	31052	15	1	44.33
14.06.2004 0:00	2	33534	12	1	4.4
14.06.2004 0:00	2	66647	17	1	144.14
15.06.2004 0:00	1	487	15	2	4.48
15.06.2004 0:00	1	32547	16	2	12.66
15.06.2004 0:00	1	32560	17	1	5.85
15.06.2004 0:00	1	43728	14	10	49.3
15.06.2004 0:00	1	51407	12	1	89.93
15.06.2004 0:00	1	71804	19	2	42.12
15.06.2004 0:00	1	79052	12	1	3.91
15.06.2004 0:00	1	82548	14	1	16.11
15.06.2004 0:00	2	32547	18	1	6.58
15.06.2004 0:00	2	33338	18	1	37.95
15.06.2004 0:00	2	62773	19	1	37.17
15.06.2004 0:00	2	79038	20	1	3.9
16.06.2004 0:00	1	487	16	10	22.4
16.06.2004 0:00	1	1138	10	1	114.55
16.06.2004 0:00	1	14185	15	1	10.18
16.06.2004 0:00	1	33338	20	1	36.49
16.06.2004 0:00	1	33530	17	1	4.19
16.06.2004 0:00	1	36259	12	1	72.45
16.06.2004 0:00	1	74841	12	1	15.04
16.06.2004 0:00	1	82154	17	1	25.14
16.06.2004 0:00	1	82548	10	1	16.11
16.06.2004 0:00	1	82548	18	1	16.11
16.06.2004 0:00	2	828	11	1	46.41
16.06.2004 0:00	2	31052	17	1	44.33
16.06.2004 0:00	2	33338	19	1	37.95
16.06.2004 0:00	2	83563	19	1	45.5
17.06.2004 0:00	1	849	15	1	61.63
17.06.2004 0:00	1	2291	11	1	286.95
17.06.2004 0:00	1	11931	11	1	10.26
17.06.2004 0:00	1	32547	17	4	25.32
17.06.2004 0:00	1	32547	18	1	6.33
17.06.2004 0:00	1	32547	19	3	18.99
17.06.2004 0:00	1	32560	19	1	5.85
17.06.2004 0:00	1	43728	18	1	4.93
17.06.2004 0:00	1	71804	11	1	21.06
17.06.2004 0:00	1	79052	18	1	3.91
17.06.2004 0:00	1	82548	11	1	16.11
17.06.2004 0:00	2	21269	12	1	195.51
17.06.2004 0:00	2	32427	12	1	63.92
17.06.2004 0:00	2	32560	20	4	24.32
17.06.2004 0:00	2	71804	12	1	22.62
18.06.2004 0:00	1	24909	15	1	27.58
18.06.2004 0:00	1	24910	15	1	28.68
18.06.2004 0:00	1	31052	15	1	32.55
18.06.2004 0:00	1	36259	14	1	72.45
18.06.2004 0:00	1	41527	17	2	439.78
18.06.2004 0:00	1	43728	11	1	4.93
18.06.2004 0:00	1	83052	20	1	9.84
18.06.2004 0:00	1	83563	16	1	43.98
18.06.2004 0:00	2	27490	10	1	122.45
18.06.2004 0:00	2	28092	20	1	68.5
19.06.2004 0:00	1	487	14	1	2.24
19.06.2004 0:00	1	2827	19	1	8.14
19.06.2004 0:00	1	15955	20	1	353.46
19.06.2004 0:00	1	28092	17	2	135.3
19.06.2004 0:00	1	28560	13	1	31.3
19.06.2004 0:00	1	32560	13	1	5.85
19.06.2004 0:00	1	32560	20	1	5.85
19.06.2004 0:00	1	33448	12	1	4.86
19.06.2004 0:00	1	62773	16	1	35.74
19.06.2004 0:00	1	82548	16	1	16.11
19.06.2004 0:00	2	1138	15	1	111.83
19.06.2004 0:00	2	43723	18	3	20.58
19.06.2004 0:00	2	43723	19	2	13.72
19.06.2004 0:00	2	58040	12	1	10.01
20.06.2004 0:00	1	1151	10	1	212.96
20.06.2004 0:00	1	14185	16	1	10.18
20.06.2004 0:00	1	32427	20	1	65.03
20.06.2004 0:00	1	32560	19	1	5.85
20.06.2004 0:00	1	43728	16	2	9.86
20.06.2004 0:00	1	65840	10	1	69.85
20.06.2004 0:00	1	83052	15	1	9.84
20.06.2004 0:00	1	83052	16	1	9.84
20.06.2004 0:00	2	10650	11	1	16.11
20.06.2004 0:00	2	32271	16	1	73.98
20.06.2004 0:00	2	43728	19	1	5.12
20.06.2004 0:00	2	79038	16	1	3.9
20.06.2004 0:00	2	83052	15	1	10.4
21.06.2004 0:00	1	11824	12	1	15.54
21.06.2004 0:00	1	11931	14	1	10.26
21.06.2004 0:00	1	21269	20	1	205.84
21.06.2004 0:00	1	31052	19	1	32.55
21.06.2004 0:00	1	83052	20	1	9.84
21.06.2004 0:00	1	83149	13	1	87.29
21.06.2004 0:00	1	83215	16	1	265.79
21.06.2004 0:00	2	10350	20	1	44.04
21.06.2004 0:00	2	32435	17	1	10.31
21.06.2004 0:00	2	32560	17	1	6.08
21.06.2004 0:00	2	32560	18	3	18.24
21.06.2004 0:00	2	43728	12	1	5.12
21.06.2004 0:00	2	83149	19	1	81.5
22.06.2004 0:00	1	2827	14	1	8.14
22.06.2004 0:00	1	11931	18	1	10.26
22.06.2004 0:00	1	15955	12	1	353.46
22.06.2004 0:00	1	28560	13	1	31.3
22.06.2004 0:00	1	43728	18	1	4.93
22.06.2004 0:00	1	65840	9	1	34.77
22.06.2004 0:00	1	83052	13	1	9.84
22.06.2004 0:00	1	83052	19	7	68.88
22.06.2004 0:00	2	21269	12	1	195.51
22.06.2004 0:00	2	32560	11	1	6.08
22.06.2004 0:00	2	71804	12	1	21.91
23.06.2004 0:00	1	487	13	1	2.24
23.06.2004 0:00	1	14185	18	1	10.18
23.06.2004 0:00	1	31052	14	1	32.55
23.06.2004 0:00	1	32270	16	1	39.33
23.06.2004 0:00	1	43728	17	1	4.93
23.06.2004 0:00	1	83052	16	1	9.84
23.06.2004 0:00	1	83149	16	1	87.29
23.06.2004 0:00	2	2289	12	1	184.21
23.06.2004 0:00	2	33050	10	1	154.33
23.06.2004 0:00	2	33338	10	1	37.95
24.06.2004 0:00	1	1138	10	1	114.55
24.06.2004 0:00	1	1151	19	1	212.96
24.06.2004 0:00	1	28558	15	1	24.58
24.06.2004 0:00	1	28560	15	1	31.3
24.06.2004 0:00	1	32435	20	1	9.91
24.06.2004 0:00	1	32560	14	1	5.85
24.06.2004 0:00	1	36259	11	1	72.45
24.06.2004 0:00	1	58592	11	1	88.96
24.06.2004 0:00	1	71804	19	1	23.51
24.06.2004 0:00	1	83052	19	1	9.84
24.06.2004 0:00	2	10350	16	1	44.04
24.06.2004 0:00	2	10350	19	2	88.08
24.06.2004 0:00	2	10650	19	1	16.11
24.06.2004 0:00	2	28560	18	1	32.55
24.06.2004 0:00	2	31054	17	1	32.34
24.06.2004 0:00	2	32560	13	1	6.08
24.06.2004 0:00	2	32560	15	2	12.16
24.06.2004 0:00	2	36259	16	1	72.22
24.06.2004 0:00	2	65841	18	1	151.44
24.06.2004 0:00	2	75406	18	1	144.63
25.06.2004 0:00	1	11931	16	1	10.26
25.06.2004 0:00	1	24909	18	1	28.75
25.06.2004 0:00	1	28551	16	1	17.48
25.06.2004 0:00	1	28551	17	2	34.96
25.06.2004 0:00	1	31052	12	1	32.55
25.06.2004 0:00	1	32435	11	1	9.91
25.06.2004 0:00	1	36259	16	1	72.45
25.06.2004 0:00	1	62773	16	1	35.74
25.06.2004 0:00	2	11834	19	1	11.54
25.06.2004 0:00	2	82548	16	1	19.45
25.06.2004 0:00	2	84074	15	1	67.43
26.06.2004 0:00	1	11824	15	1	15.54
26.06.2004 0:00	1	11945	15	1	11.69
26.06.2004 0:00	1	24910	16	1	29.01
26.06.2004 0:00	1	41527	18	1	219.89
26.06.2004 0:00	1	62773	14	1	35.74
26.06.2004 0:00	1	79052	11	1	3.91
26.06.2004 0:00	1	82548	18	1	16.11
26.06.2004 0:00	1	83052	14	1	9.84
26.06.2004 0:00	1	83052	16	5	49.2
27.06.2004 0:00	1	2291	11	1	286.95
27.06.2004 0:00	1	11931	13	1	10.26
27.06.2004 0:00	1	11945	18	1	11.69
27.06.2004 0:00	1	12007	16	1	62.74
27.06.2004 0:00	1	21269	16	1	205.84
27.06.2004 0:00	1	33448	19	1	4.86
27.06.2004 0:00	1	36259	16	1	72.45
27.06.2004 0:00	1	41527	13	1	219.89
27.06.2004 0:00	1	79052	11	1	3.91
27.06.2004 0:00	1	82154	16	1	24.88
28.06.2004 0:00	1	1151	15	1	212.96
28.06.2004 0:00	1	14185	16	1	10.18
28.06.2004 0:00	1	24061	17	1	137.03
28.06.2004 0:00	1	31052	17	1	32.55
28.06.2004 0:00	1	45911	10	1	17.34
28.06.2004 0:00	1	82154	18	2	49.76
28.06.2004 0:00	1	82548	9	1	16.11
28.06.2004 0:00	1	83052	16	1	9.84
28.06.2004 0:00	1	83453	17	1	62.42
28.06.2004 0:00	2	12007	20	1	62.15
28.06.2004 0:00	2	32436	16	1	12.47
28.06.2004 0:00	2	32560	21	4	24.32
28.06.2004 0:00	2	36259	13	1	72.22
28.06.2004 0:00	2	57168	14	1	137.25
28.06.2004 0:00	2	58590	17	1	122.55
28.06.2004 0:00	2	83052	18	1	10.4
28.06.2004 0:00	2	83149	19	1	81.5
29.06.2004 0:00	1	11824	16	1	15.54
29.06.2004 0:00	1	11824	19	1	15.54
29.06.2004 0:00	1	33036	17	1	230.36
29.06.2004 0:00	1	82548	10	1	16.11
29.06.2004 0:00	2	40349	20	1	20.51
29.06.2004 0:00	2	43728	18	2	10.24
29.06.2004 0:00	2	79038	15	1	3.9
29.06.2004 0:00	2	79038	20	1	3.9
29.06.2004 0:00	2	79107	20	1	23.17
30.06.2004 0:00	1	21269	15	1	205.84
30.06.2004 0:00	1	33068	12	1	57.48
30.06.2004 0:00	1	45911	12	1	17.34
30.06.2004 0:00	1	52458	15	1	48.04
30.06.2004 0:00	1	62773	10	1	35.74
30.06.2004 0:00	1	71804	12	1	23.51
30.06.2004 0:00	1	75406	19	1	140.94
30.06.2004 0:00	1	82548	18	1	16.11
30.06.2004 0:00	1	83052	20	1	9.84
01.07.2004 0:00	1	2291	9	1	286.95
01.07.2004 0:00	1	2827	15	1	8.14
01.07.2004 0:00	1	11945	11	1	11.69
01.07.2004 0:00	1	14185	9	1	10.18
01.07.2004 0:00	1	25445	17	1	151.9
01.07.2004 0:00	1	32435	13	2	19.82
01.07.2004 0:00	1	58040	13	1	9.93
01.07.2004 0:00	1	65840	17	1	69.54
01.07.2004 0:00	2	58040	10	1	10.01
02.07.2004 0:00	1	12007	16	1	62.74
02.07.2004 0:00	1	21269	15	1	202.4
02.07.2004 0:00	1	28558	10	2	49.16
02.07.2004 0:00	1	32427	16	1	65.03
02.07.2004 0:00	1	32427	18	1	64.98
02.07.2004 0:00	1	32560	12	1	5.85
02.07.2004 0:00	1	32560	18	5	29.25
02.07.2004 0:00	1	33338	11	1	36.49
02.07.2004 0:00	1	33448	11	1	4.86
02.07.2004 0:00	1	33530	19	1	4.4
02.07.2004 0:00	1	38453	20	1	112.3
02.07.2004 0:00	1	41527	19	1	219.89
02.07.2004 0:00	1	52458	14	1	48.04
02.07.2004 0:00	1	78981	19	1	41.96
02.07.2004 0:00	1	82545	14	1	132.23
02.07.2004 0:00	1	82548	12	1	16.11
02.07.2004 0:00	1	83149	19	1	87.29
02.07.2004 0:00	2	21269	11	1	195.51
02.07.2004 0:00	2	38453	16	1	118.39
02.07.2004 0:00	2	40349	16	1	20.51
02.07.2004 0:00	2	57923	18	1	169.46
02.07.2004 0:00	2	71804	11	1	21.98
03.07.2004 0:00	1	1138	20	1	101.14
03.07.2004 0:00	1	1145	12	1	322.95
03.07.2004 0:00	1	10650	14	1	15.35
03.07.2004 0:00	1	14185	13	1	9.9
03.07.2004 0:00	1	27649	18	1	280.23
03.07.2004 0:00	1	32435	16	1	9.91
03.07.2004 0:00	1	32560	16	2	11.7
03.07.2004 0:00	1	51407	17	1	89.93
03.07.2004 0:00	1	82548	12	2	32.22
03.07.2004 0:00	1	82616	14	1	105.4
03.07.2004 0:00	1	83052	19	5	49.2
03.07.2004 0:00	1	83983	12	1	40.33
03.07.2004 0:00	2	21269	14	1	178.89
03.07.2004 0:00	2	21269	17	1	195.51
03.07.2004 0:00	2	32560	12	1	6.08
03.07.2004 0:00	2	32560	15	1	6.08
03.07.2004 0:00	2	32560	20	1	6.08
03.07.2004 0:00	2	43723	14	1	6.72
03.07.2004 0:00	2	43728	14	1	5.12
03.07.2004 0:00	2	71804	14	1	21.98
03.07.2004 0:00	2	83052	16	1	10.23
04.07.2004 0:00	1	32560	13	1	5.85
04.07.2004 0:00	1	32560	20	1	5.85
04.07.2004 0:00	1	34687	17	1	36.78
04.07.2004 0:00	2	10350	18	1	44.04
04.07.2004 0:00	2	14185	15	1	9.44
04.07.2004 0:00	2	31050	13	1	40.69
05.07.2004 0:00	1	11945	18	1	10.59
05.07.2004 0:00	1	31052	11	1	32.55
05.07.2004 0:00	1	31052	16	1	32.55
05.07.2004 0:00	1	32560	13	1	5.85
05.07.2004 0:00	1	32560	20	1	5.85
05.07.2004 0:00	1	82548	11	1	16.11
05.07.2004 0:00	1	82548	16	1	16.11
05.07.2004 0:00	1	82628	11	10	68.6
05.07.2004 0:00	2	14185	11	1	9.44
05.07.2004 0:00	2	33338	20	1	37.95
05.07.2004 0:00	2	33704	21	1	128.27
05.07.2004 0:00	2	38453	18	1	118.39
05.07.2004 0:00	2	83215	14	1	248.09
05.07.2004 0:00	2	83563	15	1	45.5
06.07.2004 0:00	1	11824	11	1	15.54
06.07.2004 0:00	1	21269	20	1	205.84
06.07.2004 0:00	1	45911	16	1	17.34
06.07.2004 0:00	1	70284	19	1	63.43
06.07.2004 0:00	1	82545	11	1	132.23
06.07.2004 0:00	1	82548	13	2	32.22
06.07.2004 0:00	1	83052	10	1	9.84
06.07.2004 0:00	2	849	18	1	60.94
06.07.2004 0:00	2	11827	15	1	11.88
06.07.2004 0:00	2	14185	12	1	9.44
06.07.2004 0:00	2	28558	14	1	25.56
06.07.2004 0:00	2	75406	15	1	138.18
06.07.2004 0:00	2	83215	20	1	248.09
07.07.2004 0:00	1	487	14	2	4.48
07.07.2004 0:00	1	849	14	1	61.63
07.07.2004 0:00	1	11829	12	2	4.48
07.07.2004 0:00	1	11829	13	2	4.48
07.07.2004 0:00	1	11829	19	9	20.16
07.07.2004 0:00	1	11945	10	1	10.59
07.07.2004 0:00	1	21269	12	1	202.4
07.07.2004 0:00	1	28560	9	1	31.3
07.07.2004 0:00	1	32560	20	2	11.7
07.07.2004 0:00	1	62773	20	1	53.63
07.07.2004 0:00	1	83149	14	1	87.29
07.07.2004 0:00	2	83052	10	1	10.23
08.07.2004 0:00	1	487	11	2	4.48
08.07.2004 0:00	1	11829	9	1	2.24
08.07.2004 0:00	1	24910	20	1	29.01
08.07.2004 0:00	1	31052	10	1	32.55
08.07.2004 0:00	1	32547	14	1	6.33
08.07.2004 0:00	1	32547	15	1	6.33
08.07.2004 0:00	1	43723	15	3	21.87
08.07.2004 0:00	1	82548	17	1	16.11
08.07.2004 0:00	1	83383	14	1	73.75
08.07.2004 0:00	2	828	15	1	46.41
08.07.2004 0:00	2	11834	13	1	11.54
08.07.2004 0:00	2	32427	10	1	63.92
08.07.2004 0:00	2	33068	15	1	57.49
08.07.2004 0:00	2	36259	11	1	72.22
08.07.2004 0:00	2	41528	14	1	118.69
08.07.2004 0:00	2	66005	18	1	232.0
08.07.2004 0:00	2	79038	16	3	11.7
08.07.2004 0:00	2	83052	18	1	10.23
09.07.2004 0:00	1	32427	18	1	67.53
09.07.2004 0:00	1	32547	20	1	6.33
09.07.2004 0:00	1	33530	19	1	4.19
09.07.2004 0:00	1	52458	19	1	48.04
09.07.2004 0:00	1	62773	16	1	35.74
09.07.2004 0:00	1	82845	10	2	69.56
09.07.2004 0:00	2	27498	12	1	66.5
09.07.2004 0:00	2	32560	18	1	6.08
09.07.2004 0:00	2	36259	16	1	72.22
09.07.2004 0:00	2	43723	18	1	6.72
09.07.2004 0:00	2	51001	13	1	122.01
09.07.2004 0:00	2	79038	13	1	3.9
09.07.2004 0:00	2	83052	12	1	10.23
09.07.2004 0:00	2	83052	21	1	10.23
09.07.2004 0:00	2	83563	10	1	45.5
10.07.2004 0:00	1	487	16	1	2.24
10.07.2004 0:00	1	487	19	2	4.48
10.07.2004 0:00	1	1151	11	1	212.96
10.07.2004 0:00	1	11829	16	5	11.2
10.07.2004 0:00	1	32547	9	3	18.99
10.07.2004 0:00	1	41527	11	1	212.18
10.07.2004 0:00	1	52458	17	1	48.04
10.07.2004 0:00	1	82235	11	1	536.96
10.07.2004 0:00	1	82548	17	2	32.22
10.07.2004 0:00	2	27490	14	1	120.76
10.07.2004 0:00	2	31050	19	1	40.69
10.07.2004 0:00	2	32435	14	1	10.31
10.07.2004 0:00	2	83454	18	1	16.69
11.07.2004 0:00	1	849	19	1	61.63
11.07.2004 0:00	1	28092	19	1	67.65
11.07.2004 0:00	1	28560	19	1	31.3
11.07.2004 0:00	1	32547	14	1	6.33
11.07.2004 0:00	1	32547	20	2	12.66
11.07.2004 0:00	1	43723	12	1	7.29
11.07.2004 0:00	1	45911	17	2	34.68
11.07.2004 0:00	1	83563	15	1	43.98
11.07.2004 0:00	2	11824	11	1	14.44
11.07.2004 0:00	2	32560	21	2	12.16
11.07.2004 0:00	2	33338	19	1	37.95
11.07.2004 0:00	2	33449	13	1	5.06
11.07.2004 0:00	2	43723	11	1	6.72
12.07.2004 0:00	1	24910	12	1	29.01
12.07.2004 0:00	1	57168	17	1	131.98
12.07.2004 0:00	1	71804	12	1	21.06
12.07.2004 0:00	1	74841	15	1	15.04
12.07.2004 0:00	1	78981	12	1	41.96
12.07.2004 0:00	1	82154	11	2	49.76
12.07.2004 0:00	1	82548	18	2	32.22
12.07.2004 0:00	1	83563	12	1	43.98
12.07.2004 0:00	2	10650	20	1	16.11
12.07.2004 0:00	2	32560	17	1	6.08
12.07.2004 0:00	2	32560	18	1	6.08
12.07.2004 0:00	2	33037	10	1	113.88
12.07.2004 0:00	2	71804	20	1	21.98
13.07.2004 0:00	1	844	20	1	29.96
13.07.2004 0:00	1	10256	16	1	12.51
13.07.2004 0:00	1	11829	12	2	4.48
